30s,Wrapped Knife,Black Hiking Jacket,Ivowy Suede Moccasin,Long Hair,Electronics Anklet,Nurse,Night,Large Department Sotre,Digging With Shovel,Written In Blood
20s,Sport Towel,Long buttonless Cardigan,Brown Flip Flop,Short Hair,Electronics Anklet,Chef,Deep Dawn,Old Studio Apartment,Chewing Paper Cup,Headlight
20s,Muscaria Mushroom,Black Hiking Jacket,Brown Leather Loafer,Long Layered Hair,Colorful Bracelets,Janitor,Night,New Guest House,TV Sports Commentaries,Black Wig Hair
60s,Machete,Cotton Zip Hoodie,White Basketball Shoes,Perm With Bangs,Skull Shaped Ring,Cleaner,Late Night,Town Hall,Sound of Wave,Fingerprints
30s,Water,Varsity Jacket,Ochre Leather Loper,Brown Short Babyperm,Lion Shaped Ring,Nurse,Night,Messy Dumpster Alley,Remote Air Conditioner,Written In Blood
20s,Bottle of Propofol,Charcoal Hoodie,Strapped Leather Sandal,Pomade Hair,Skull Shaped Ring,Mart Cashier,Late Night,Inside Taxi,Crack Knuckles,Women`s Underwear
50s,Red Brick,Long Field Jacket,German Army Trainers,Long Brown hair,Gold Cross Necklace,Mechanic,Night,Small Cafe,Digging With Shovel,Crumpled Cigarette Package
60s,Green Utility Knife,Grey Fleece Hoodie,White Platform Sneakers,Pixie Cut,Black Disposable Mask,Professor,Deep Dawn,Major Bank,Grind one`s Teeth,Fly
50s,"Walther PPK ",Blue Shirt,Red Football Boots,Perm With Bangs,Leg Prosthetics,Athlete,Late Afternoon,Large Department Sotre,Finger Snap,Irregular Footprints
50s,Red Brick,Long Sleeve Tshirt,Ochre Leather Loper,Two Block Haircut,Lion Shaped Ring,Photographer,Deep Dawn,Amusement Park Pillar,Phone Alarm Ringing,Light Brown Hair
30s,Desert Eagle,Jersey Zip Hoodie,White Basketball Shoes,Cherry Red Hair,Thick Chain Nechlace,Police Officer,Late Night,House With Yard,Chewing Paper Cup,Arson Attempt
40s,Red Brick,Stripe Turtleneck Knit,Ivowy Suede Moccasin,Mid-long Straight Hair,Electronics Anklet,Soldier,Morning,Big Square Onstage,Cars On Highway,Chewed Gum
60s,Sport Towel,Grey Fleece Hoodie,Ivory Converse,Black Short Babyperm,Leg Prosthetics,Lawyer,Night,Amusement Park Pillar,Cutting Something,Irregular Footprints
20s,Green Utility Knife,Purple Short Cardigan,Knee High Wellies,Mid-long Ponytail,Drop earrings,Guard,Late Afternoon,Hostel (Mixed Dorm),Beat Against Wall,Fibrous Tissues
50s,Chisel,Pilot Bomber Jacket,Black Leather Loafer,Natural Two Block,Drop earrings,Nurse,Late Night,Karaoke Underground,Chewing Paper Cup,Fibrous Tissues
30s,Gasoline With Zippo,Duck Patch Hoodie,White Running Shoes,Mid-long Straight Hair,Thick Chain Nechlace,Mart Cashier,Late Night,Major Bank,Finger Snap,Headlight
30s,Red Brick,Khaki Tshirt,Red Football Boots,Comma Hairstyle,Thick Chain Nechlace,Soldier,Late Night,Single Corridor Apartment,Propeller Sound,Body Hair
20s,Hydrochloric Acid,Crop Vest Knit,Black Boots,Low Ponytail,Nose Piercing,Cleaner,Morning,Motel in Backstreet,Cutlery Falling down,Bullet
20s,Green Utility Knife,Luxury Brown Shearing,Black Converse,Mid-long Straight Hair,Black Backpack,Athletic Trainer,Late Night,Self Service Bar,Dishwasher Sound,Fingerprints
70s,Female Stocking,Duck Patch Hoodie,Brown Leather Loafer,Bob Hair,Black Backpack,Nurse,Around Midnight,Deep Forest,Cutlery Falling down,Bullet
60s,Sharp Edged Stone,Logo Printed Windbreaker,Strapped Leather Sandal,Perm With Bangs,Skull Shaped Ring,Chef,Morning,Officetel Management Office,Sound of Wave,Excrements
20s,Red Chainsaw,Blue Shirt,Chess Patteren loafer,Dandy Hairstyle,Millitary Backpack,Cleaner,Early Morning,Blackout Parking Lot,Slip and Crash,Black Vinyl Bag
40s,Heavy Glass Ashtray,White Shirt,Black Converse,Short Hair,Electronics Anklet,Cleaner,Deep Dawn,Town Hall,Washing Machine Sound,Paint Stain
50s,Ski Pole,Short Padded Coat,White Platform Sneakers,Bob With Bangs,Colorful Bracelets,Cleaner,Night,University Hospital,Digging With Shovel,Light Brown Hair
50s,Pottassium Chloride,Lace Blouse,Ochre Leather Loper,Short Curly Hair,Thick Glasses,Director,Night,Luxury Club,Remote Air Conditioner,Maggot
40s,Gasoline With Zippo,Vest With Slits,Black Long Boots,Dandy Hairstyle,Engagement Ring,Chef,Morning,Messy Dumpster Alley,Finger Snap,Maggot
20s,Sport Towel,White Tshirt,White Platform Sneakers,Long Layered Hair,Black Backpack,Sanitation Worker,Late Night,Semi Basement Apartment,People Having Conversation,Excrements
20s,Red Chainsaw,Printed White Tshirt,Skyblue Flip Flop,Pink Permed Hair,Lion Shaped Ring,Nurse,Early Morning,Inn Near Brothel,Hammering Sound,Fly
40s,Quick Pipe Wrench,Ivy League Hoodie,Strapped Leather Sandal,Natural Two Block,Buddhist Bead Bracelet,Mart Cashier,Night,Old Studio Apartment,Water Shaking,Excrements
60s,Teracotta Pot,Luxury Brown Shearing,German Army Trainers,Long Hair,Thick Glasses,Chef,Morning,Messy Goshiwon,Slip and Crash,Lipstick Stained Cigarette
20s,Mechanical Pencil,China Collar Shirt,Ivory Converse,Short Curly Hair,Silver Stainless Ring,Soldier,Deep Dawn,Blackout Parking Lot,Dog Barking,Excrements
20s,Submachine Gun AR-18,Old Denim Jacket,White Stained Boots,Two Block Haircut,Buddhist Bead Bracelet,Director,Late Afternoon,New Guest House,Phone Alarm Ringing,Black Powder
60s,Pry Bar,Black Hiking Jacket,Black Converse,Mid-long Straight Hair,Skull Shaped Ring,Lawyer,Late Night,Dormitory High School,Pipe Hitting Wall,Scorch Mark
20s,Fire Poker,Long Sleeve Tshirt,Red Converse,Long Hair,Millitary Backpack,Hotel Receptionist,Morning,Officetel Underground Parkinglot,Neon Sign Noise,Crumpled Cigarette Package
30s,Jute Twine,Yellow Short Cardigan,Ivory Converse,Short Curly Hair,Chocker Necklace,Chef,Night,Semi Basement Apartment,Sand Stepping Barefoot,Footprint 240mm Loper
30s,Wire Saw,Vest With Slits,Black Low Sneakers,Pink Permed Hair,Buddhist Bead Bracelet,Soldier,Night,Motel in Backstreet,Sand Stepping Barefoot,Fly
60s,Wooden Board,Ivy League Hoodie,Knee High Wellies,Comma Hairstyle,Black Disposable Mask,Cleaner,Morning,Amusement Park Pillar,Birds Singing,Different Soil
60s,Sulfuric Acid,Old Denim Jacket,Chess Patteren loafer,Dandy Hairstyle,Skull Shaped Ring,Mart Cashier,Late Night,Shared Office Toilet,Remote Air Conditioner,Lipstick Stained Cigarette
30s,Potassium Cyanide,Luxury Brown Shearing,Skyblue Flip Flop,Long Hair,Silver Stainless Ring,Chef,Deep Dawn,Large Department Sotre,Cutting Something,Chewed Gum
20s,Coca-cola Bottle,Vest With Slits,Blue Football Boots,Dandy Hairstyle,Black Backpack,Athlete,Morning,Messy Dumpster Alley,Cutlery Falling down,Light Brown Hair
50s,Glacial Acetic Acid,Blue Shirt,Chess Patteren loafer,Long Brown hair,Skull Shaped Ring,Nurse,Late Night,Closed Amusement Park,Reading Buddhist Text,Maggot
20s,Thick Rubber Wire,Emerald Coach Jacket,Red Football Boots,Perm With Bangs,Thick Chain Nechlace,Sanitation Worker,Late Night,Deep Forest,Phone Alarm Ringing,Fly
30s,Black Belt,Pilot Bomber Jacket,Black Boots,Pomade Hair,Millitary Backpack,Guard,Early Morning,Lecture Hall,Phone Alarm Ringing,Light Brown Hair
20s,Duct Tape,Printed White Tshirt,Ivory Converse,Long Hair,Silver Stainless Ring,Sanitation Worker,Early Morning,Broken Street Lamp,Toilet Flush Sound,Fingerprints
20s,Wooden Handle Hatchet,Old Denim Jacket,Ivowy Suede Moccasin,Long Black Hair,Skull Shaped Ring,Nurse,Night,Messy Club,Cars On Highway,Arson Attempt
50s,Iron Coping Saw,Long buttonless Cardigan,Strapped Leather Sandal,Short Permed Hair,Wide Leather Bracelet,Firefighter,Morning,Town Hall,Cutlery Falling down,Nail Tips
60s,Board With Nails,Grey Hiking Jacket,Black Long Boots,Long Hair,Wide Leather Bracelet,Engineer,Night,Night Mountain,Propeller Sound,Black Wig Hair
60s,Katana,Long Padded Coat,Black Converse,Short Curly Hair,Black Disposable Mask,Lawyer,Morning,Self Service Cafe,Washing Machine Sound,Glass Fragments
60s,Pottassium Chloride,Green Hiking Jacket,White Platform Sneakers,High Ponytail,Lion Shaped Ring,Model,Night,Hostel (Mixed Dorm),Reading Buddhist Text,Body Hair
40s,Chisel,Short Padded Coat,Ivowy Suede Moccasin,Black Short Babyperm,Thick Chain Nechlace,Guard,Late Night,Party Room,Crack Knuckles,Disposable Lighter
40s,Bottle of Propofol,Cotton Zip Hoodie,Ochre Leather Loper,Pixie Cut,Gold Cross Necklace,Sanitation Worker,Deep Dawn,Private English Academy,Throw Up Blood,Fly
40s,Wood Branch,Long Padded Coat,German Army Trainers,Mid-long Curly Hair,Lip Piercing,Nurse,Late Afternoon,Members Only Studyroom,Crack Knuckles,Weapon With Fingerprint
40s,Vintage Straight Razor,Short Padded Coat,White Running Shoes,Long Hair,Colorful Bracelets,Soldier,Morning,Haunted House,Cutting Something,Feather
20s,Aluminum Baseball Bat,Logo Printed Sweatshirt,Cherry Colored Boots,Comma Hairstyle,Stud Earrings,Soldier,Morning,Inside Taxi,Hammering Sound,Crumpled Cigarette Package
20s,Wooden Board,Yellow Short Cardigan,Black Dress Shoes,Long Hippie Perm,Leg Prosthetics,Guard,Night,Underground Grocery Store,Neon Sign Noise,Scorch Mark
70s,Green Utility Knife,Vest With Slits,Black Converse,Pixie Cut,Engagement Ring,Soldier,Night,Motel in Backstreet,Dishwasher Sound,Women`s Underwear
20s,Pry Bar,Ivy League Hoodie,White Platform Sneakers,Long Hair,Buddhist Bead Bracelet,Actor,Late Night,Old Studio Apartment,Draw On Asphalt,Black Hair
30s,Prosthetic Hand,Yellow Short Cardigan,Black Long Boots,Long Permed Hair,Black Disposable Mask,Mart Cashier,Night,SUV Passenger Seat,Sand Stepping Barefoot,Fibrous Tissues
20s,Tetrodotoxin Powder,Duck Patch Hoodie,Bare Foot,Pomade Hair,Gold Cross Necklace,Lawyer,Late Night,Officetel Staircase,Neon Sign Noise,Irregular Footprints
50s,Collectible Folding Knife,Grey Hiking Jacket,Red Football Boots,Long Hippie Perm,Leg Prosthetics,Mart Cashier,Deep Dawn,Motel in Backstreet,Sand Stepping Barefoot,Irregular Footprints
70s,Green Paring Knife,China Collar Shirt,Chess Patteren loafer,Brown Short Babyperm,Lion Shaped Ring,Athletic Trainer,Night,Messy Club,Bearing Groaning,Body Hair
20s,Red Brick,Vest With Slits,Blue Colored Boots,Dandy Hairstyle,Wide Leather Bracelet,Mart Cashier,Early Morning,Semi Basement Apartment,Phone Alarm Ringing,Lipstick Stained Cigarette
50s,Microgun XM214,Yellow Short Cardigan,Bare Foot,Mid-long Straight Hair,Charm Earrings,Hair Designer,Deep Dawn,Female Outfit Outlet,Finger Snap,Skid Mark
50s,Flathead Screwdriver,Long Field Jacket,Ivory Converse,Mid-long Ponytail,Wide Leather Bracelet,Police Officer,Morning,Semi Basement Apartment,Keyboard Sound,Black Hair
60s,Vintage Straight Razor,Bulletproof Vest,Suede Boat shoes,Long Brown hair,Tennis Wristband,Hotel Receptionist,Morning,Underground Parking Lot,Cat Meow,Black Wig Hair
20s,Transparent Vodka Bottle,Stripe Tshirt,Blue Colored Boots,Dandy Hairstyle,Engagement Ring,Nurse,Early Morning,Room Cafe,Irregular Walking Sound,Crumpled Cigarette Package
20s,Pesticide,Long Sleeve Tshirt,Suede Boat shoes,Pomade Hair,Electronics Anklet,Model,Late Night,Convinience Store Table,Counting Money,Fibrous Tissues
20s,Black Belt,Duck Patch Hoodie,White Platform Sneakers,Mid-long Ponytail,Lion Shaped Ring,Doctor,Early Morning,Old Studio Apartment,Sound of Wave,Feather
20s,Desert Eagle,Long Sleeve Tshirt,Knee High Wellies,Short Curly Hair,Drop earrings,Engineer,Late Afternoon,Messy Club,Cars On Highway,Nail Tips
20s,Beer Bottle,Emerald Coach Jacket,Brown Leather Loafer,Long Hair,Black Backpack,Guard,Late Night,Messy Goshiwon,Spit On Ground,Lipstick Stained Cigarette
60s,Submachine Gun AR-18,Long Sleeve Tshirt,Bare Foot,Mid-long Curly Hair,Black Backpack,Director,Morning,Officetel Underground Parkinglot,Birds Singing,Metal Fragments
20s,Heavy Glass Ashtray,Purple Short Cardigan,German Army Trainers,Perm With Bangs,Black Disposable Mask,Mechanic,Night,Airbnb With Host,Chewing Paper Cup,Paint Stain
20s,Green Utility Knife,Blue Shirt,White Stained Boots,Comma Hairstyle,Charm Earrings,Carpenter,Night,Big Square Onstage,Dog Barking,Women`s Underwear
40s,Bottle of Propofol,Grey Knit Shirt,Chess Patteren loafer,Pink Permed Hair,Buddhist Bead Bracelet,Doctor,Late Night,Self Service Bar,Cutting Something,Fly
30s,Monkey Wrench,Vest With Slits,Black Boots,Short Hair,Silver Stainless Ring,Nurse,Deep Dawn,House With Yard,Chalkboard Scraping,Light Brown Hair
70s,Metal Pipe,Lace Blouse,White Stained Boots,Dandy Hairstyle,Buddhist Bead Bracelet,Guard,Late Night,Motel in Downtown,Hammering Sound,Glass Fragments
50s,Golf Club,Printed Black Tshirt,White Platform Sneakers,Low Ponytail,Gold Cross Necklace,Cleaner,Late Night,Old Snack Bar,Plastic Beating Sound,Excrements
30s,Pry Bar,Logo Printed Windbreaker,Ivory Converse,Comma Hairstyle,Black Disposable Mask,Professor,Early Morning,Private English Academy,Screaming,Light Brown Hair
70s,Pry Bar,Printed White Tshirt,Red Football Boots,High Ponytail,Black Disposable Mask,Guard,Early Morning,Deep Forest,Irregular Walking Sound,Fly
40s,"Walther PPK ",Long Padded Coat,Chess Patteren loafer,Comma Hairstyle,Skull Shaped Ring,Banker,Late Night,Franchise Pub,Backpack Stuff Shaking,Fingerprints
30s,Beer Bottle,Grey Knit Shirt,Bare Foot,Natural Two Block,Skull Shaped Ring,Mart Cashier,Morning,House With Yard,Sound of Chainsaw,Headlight
70s,White Silk Curtain,Lace Blouse,Blue Colored Boots,Brown Short Babyperm,Lion Shaped Ring,Guard,Late Afternoon,Motel in Backstreet,Propeller Sound,Body Hair
30s,Pesticide,Long Sleeve Tshirt,White Basketball Shoes,Dandy Hairstyle,Lip Piercing,Lawyer,Late Afternoon,House With Yard,Cutting Something,Women`s Underwear
40s,Microgun XM214,Brown Wool Coat,Brown Leather Loafer,Two Block Haircut,Colorful Bracelets,Mart Cashier,Early Morning,Old Snack Bar,Hammering Sound,Not Solidfied Blood
50s,Poisoned Medicine,Logo Printed Windbreaker,Thigh High Wellies,Low Ponytail,Thick Glasses,Mechanic,Morning,Middle School,Draw On Asphalt,Women`s Underwear
20s,Disposable Syringe,Green Hiking Jacket,Black Leather Loafer,Dandy Hairstyle,Skull Shaped Ring,Sanitation Worker,Morning,Single Corridor Apartment,Hammering Sound,Black Hair
50s,Potassium Cyanide,Jersey Zip Hoodie,Bare Foot,Long Blonde hair,Engagement Ring,Athletic Trainer,Morning,Old Snack Bar,Running Treadmill,Arson Attempt
30s,Muscaria Mushroom,Vest With Slits,German Army Trainers,Pink Permed Hair,Colorful Bracelets,Chef,Morning,Lecture Hall,Remote Air Conditioner,Scorch Mark
40s,Pottassium Chloride,Emerald Coach Jacket,Ivowy Suede Moccasin,Pink Permed Hair,Thick Chain Nechlace,Janitor,Early Morning,Deep Forest,Sand Stepping Barefoot,Chewed Gum
50s,Packing Strap,Varsity Jacket,Logo Printed Slider,Pink Permed Hair,Tennis Wristband,Model,Late Night,New Guest House,Phone Alarm Ringing,Lipstick Without Fingerprint
40s,Broken Beer Bottle,Purple Short Cardigan,Black Leather Loafer,Mid-long Straight Hair,Electronics Anklet,Engineer,Around Midnight,Female Outfit Outlet,Irregular Walking Sound,Nail Tips
30s,Piano Wire,Bulletproof Vest,Strapped Leather Sandal,Dandy Hairstyle,Black Backpack,Doctor,Late Night,Back Seats,Neon Sign Noise,Metal Fragments
30s,Potassium Cyanide,Long buttonless Cardigan,Black Low Sneakers,Long Layered Hair,Black Backpack,Nurse,Late Night,House With Yard,Fan Sound,Used Toilet Paper
20s,Wire Saw,Jersey Zip Hoodie,Black Low Sneakers,Two Block Haircut,Millitary Backpack,Mart Cashier,Night,Night Mountain,Toilet Flush Sound,Body Hair
60s,Poisoned Cool-Aid,Short Padded Coat,Black Long Boots,Natural Two Block,Leg Prosthetics,Hotel Receptionist,Around Midnight,Small Old Supermarket,Irregular Walking Sound,Feather
30s,Mechanical Pencil,Blue Shirt,Blue Football Boots,Short Permed Hair,Drop earrings,Janitor,Around Midnight,Big Old Arboretum,Chalkboard Scraping,Lipstick Stained Cigarette
30s,Machine Gun K15,Old Denim Jacket,White Platform Sneakers,Long Hair,Buddhist Bead Bracelet,Athlete,Late Night,Female Outfit Outlet,Dog Barking,Written In Blood
40s,Glacial Acetic Acid,White Shirt,Knee High Wellies,Long Blonde hair,Leg Prosthetics,Mart Cashier,Night,Self Service Bar,Sound of Wave,Fly
40s,Tetrodotoxin Powder,Duck Patch Hoodie,Strapped Leather Sandal,Dandy Hairstyle,Black Backpack,Hair Designer,Morning,Franchise Pub,Hammering Sound,Glass Fragments
50s,Wooden Cane,Blue Shirt,Red Converse,Long Bleached hair,Colorful Bracelets,Hotel Receptionist,Late Night,Dormitory High School,Running Treadmill,Bullet
70s,Wooden Board,Jersey Zip Hoodie,Suede Boat shoes,Long Curly Hair,Cross Charm Bracelet,Soldier,Morning,Underground Parking Lot,Pipe Hitting Wall,Cigarette Butts
20s,Piano Wire,Brown Wool Coat,Black Converse,Long Bleached hair,Millitary Backpack,Athletic Trainer,Late Night,Middle School,Crack Knuckles,Chewed Gum
40s,Bottle of Propofol,Duck Patch Hoodie,Black Converse,Natural Two Block,Electronics Anklet,Engineer,Morning,Cafe Terrace,Electric Fan Sound,Lipstick Stained Cigarette
20s,Fire Poker,Duck Patch Hoodie,Ivory Converse,Pink Permed Hair,Nose Piercing,Engineer,Deep Dawn,Inside Taxi,Sound of Wave,Footprint 240mm Loper
60s,Monkey Wrench,Charcoal Hoodie,Black Long Boots,Long Curly Hair,Chocker Necklace,Janitor,Night,Small Old Supermarket,Cutlery Falling down,Fly
30s,Pottassium Chloride,Jersey Zip Hoodie,Blue Colored Boots,Pomade Hair,Black Disposable Mask,Professor,Early Morning,School Reunions,Neon Sign Noise,Lipstick Stained Cigarette
40s,Wooden Handle Hatchet,Grey Hiking Jacket,Red Football Boots,Low Ponytail,Thick Chain Nechlace,Firefighter,Morning,New Guest House,Running Treadmill,Nail Tips
60s,Rusty Pickaxe,Vest With Slits,White Running Shoes,Two Block Haircut,Wide Leather Bracelet,Nurse,Late Night,Self Service Bar,TV Sports Commentaries,Black Wig Hair
30s,Packing Strap,Long Field Jacket,Thigh High Wellies,Dandy Hairstyle,Cross Charm Bracelet,Athletic Trainer,Late Night,House With Yard,Twisting Jaw joint,Fingerprints
40s,Rusty Hammer,Pilot Bomber Jacket,Thigh High Wellies,Short Hair,Gold Cross Necklace,Janitor,Late Afternoon,Deep Forest,Sound of Wave,Excrements
20s,Wooden Cane,Luxury Brown Shearing,Bare Foot,Comma Hairstyle,Cross Charm Bracelet,Sanitation Worker,Early Morning,Closed Factory,Twisting Jaw joint,Body Hair
40s,Surgical Blade,Purple Short Cardigan,Chess Patteren loafer,Two Block Haircut,Thick Chain Nechlace,Director,Deep Dawn,Passenger Seat,People Having Conversation,Fibrous Tissues
30s,VX Spray,Crop Vest Knit,Black Low Sneakers,Long Hair,Buddhist Bead Bracelet,Engineer,Night,Airbnb With Host,Digging With Shovel,Irregular Footprints
50s,Ivory Bowie Knife,Grey Fleece Hoodie,German Army Trainers,Mid-long Ponytail,Millitary Backpack,Mechanic,Late Night,House With Yard,Digging With Shovel,Paint Stain
20s,Mechanical Pencil,Printed Black Tshirt,Cherry Colored Boots,Cherry Red Hair,Cross Charm Bracelet,Sanitation Worker,Deep Dawn,Sashimi Restaurant,Backpack Stuff Shaking,Not Solidfied Blood
40s,Wooden Baseball Bat,White Shirt,White Basketball Shoes,Natural Two Block,Lion Shaped Ring,Athlete,Morning,Self Service Cafe,Chewing Paper Cup,Not Solidfied Blood
20s,Quick Pipe Wrench,Short Padded Coat,Red Converse,Short Permed Hair,Millitary Backpack,Banker,Late Night,Room Cafe,Sound of Wave,Cigarette Butts
30s,Wooden Cane,Lace Blouse,Ivory Converse,High Ponytail,Skull Shaped Ring,Janitor,Late Afternoon,Deep Forest,Irregular Walking Sound,Black Hair
50s,Blue Plastic Nipper,Long buttonless Cardigan,German Army Trainers,Short Permed Hair,Buddhist Bead Bracelet,Soldier,Late Night,Middle School,Spit On Ground,Fibrous Tissues
20s,Muscaria Mushroom,Printed White Tshirt,Strapped Leather Sandal,Low Ponytail,Buddhist Bead Bracelet,Hotel Receptionist,Late Night,Old DVD room,Finger Snap,Paint Stain
30s,Black Belt,Ivy League Hoodie,Black Low Sneakers,Brown Short Babyperm,Black Disposable Mask,Mart Cashier,Deep Dawn,Broken Street Lamp,Phone Alarm Ringing,Black Wig Hair
70s,Golf Club,Vest With Slits,Thigh High Wellies,Short Curly Hair,Gold Cross Necklace,Mart Cashier,Morning,SUV Passenger Seat,Thermometer Noise,Scorch Mark
